12389,Sloulin Field International
12390,Kinston Regional Jetport at Stallings Field
12391,Long Island MacArthur
12392,Schoolcraft County
12393,Le Tube
12394,Wiscasset Airport
12395,Ataturk
12396,Wisconsin Rapids Airport
12397,Ithaca Tompkins Regional
12400,Osaka International
12401,Itabuna Airport
12402,General Lyman Field
12403,Itaqui Airport
12404,Niue International
12405,Inus Airport
12406,Ambanja Airport
12407,Invercargill Airport
12408,Ivangrad Airport
12409,Ivalo Airport
12410,Inverell Airport
12411,Ivanovo Airport
12412,Gogebic-Iron County
12413,Iwami Airport
12414,Iwo Jima Airport
12415,West Houston
12416,Agartala Airport
12417,Bagdogra Airport
12418,Chandigarh Airport
12419,Allahabad Airport
12420,Mangalore/Bajpe
12421,Belgaum Airport
12422,Kailashahar Airport
12423,North Lakhimpur/Lilabari
12424,Jammu Airport
12425,Keshod Airport
12426,Leh Airport
12427,Madurai Airport
12429,Kamalpur Airport
12430,Ranchi Airport
12431,Silchar Airport
12432,Aurangabad Airport
12433,Jamshedpur Airport
12434,Kandla Airport
12435,Port Blair Airport
12436,Inyokern-Kern County
12437,Izmir Metropolitan Area
12438,Izumo Airport
12439,Ixtepec Airport
12440,Jabiru Airport
12441,Jackson Hole
12442,Jaffna Airport
12443,Shahbaz AB
12444,Jaipur Airport
12445,Perimeter Mall
12446,Jacmel Airport
12447,El Lencero
12448,Allen C Thompson Field
12449,Beaver Ruin
12450,Jakobshavn Airport
12451,Jacksonville International
12452,Boston City Heliport
12453,Berkeley Municipal Heliport
12454,Commerce Business Park
12455,Jonesboro Municipal
12456,Croisette Heliport
12457,China Basin Heliport
12458,Oakland Convention Center Heliport
12459,Christianshab Airport
12460,Johnson County Industrial
12461,Julia Creek Airport
12462,Grant County Regional/Ogilvie Field
12463,Downtown Heliport
12464,Juiz
12465,Edgewater Inn Helipad Sea Wash
12466,Jodhpur Airport
12467,Miami Downtown Heliport
12468,Regional de Cariri
12469,Minneapolis Heliport
12470,Houston Central Business District Heliport
12472,King Abdulaziz International
12473,Jeremie Airport
12474,Jefferson City Memorial
12476,Jersey Airport
12477,Seattle 1st National.Bank Helipad
12478,John F. Kennedy International
12479,Ashtabula County
12481,Frederikshaab
12482,Jamnagar Airport
12483,Grand Canyon Heliport
12484,Williamsburg-Jamestown
12485,Galleria
12486,Greenway Plaza Heliport
12487,Transco Tower Galleria Heliport
12489,Senai International
12490,Island Heliport
12491,Helsingborg Heliport
12492,Kapalua West Maui
12493,Sisimiut Airport
12494,Chautauqua County/Jamestown
12495,Cambridge Airport
12496,Ambouli
12497,Civic Financial Center Helipad
12498,Ikaria
12499,Jilin Airport
12500,Aba Segud Negus Wolde Giorg
12501,Jinja Airport
12502,Juanjui Airport
12503,Jonkoping Airport
12504,Chios Airport
12505,Kalymnos Airport
12506,Janakpur Airport
12507,Kemayoran International
12508,Cherokee County
12509,Quartz Creek
12511,Joplin Municipal
12512,Jabalpur Airport
12513,Astrodome
12514,Jamba Airport
12515,Marin County Heliport
12516,Mikonos
12517,Harbour Heliport
12518,Downtown Heliport
12519,Jamestown Regional
12520,Oliver Reginald Tambo International
12521,Nanortalik Airport
12522,Newport Beach Airport
12523,Juneau International
12524,Prince Hasan
12525,Al Shaheed Mwaffaq Salti Air Base
12526,Azraq Highway Strip
12527,Centerport Heliport
12528,Joensuu Airport
12529,Adisutjipto
12530,Port St Johns Airport
12531,Joinville Airport
12533,Jolo Airport
12534,Njombe Airport
12535,Johnston Atoll
12536,Orange County Heliport
12537,Jos Airport
12539,Futenma MCAS
12540,Santa Rita
12541,Pan Am Building Heliport
12542,Ji Parana Airport
12543,Park Ten Helipad
12544,Concord Regional
12545,West 30th Street Heliport
12546,Downtown Manhattan/Wall Street Heliport
12547,Appache Heliport
12548,East 60th Street Heliport
12549,Barbers Point NAS
12550,Jorhat Airport
12551,Kilimanjaro International
12552,Jerusalem Airport
12553,Jose Aponte de la Torre
12554,Juneau Seaplane Base
12555,Alexandros Papadiamantis
12556,Crossroads Heliport
12557,Sodertalje Heliport
12558,Jessore Airport
12559,Johnstown Cambria County
12561,Syros
12563,Santorini Airport
12564,Juba Airport
12566,Jujuy Airport
12567,Juliaca Airport
12568,Jumla Airport
12570,Upernavik Airport
12571,Rock County
12573,Westchase Hilton Helipad
12574,John C Tune
12576,Reynolds Municipal
12577,Olympic Hotel Helipad Sea Wash
12578,Jyvaskyla Airport
12579,James H Easom Field
12580,Orange Municipal
12581,Stanley Municipal
12582,Ganda Airport
12583,Trading Bay Production
12585,Chamberlain Municipal
12586,Jui Zhai Huang Long
12587,Portland Municipal
12588,Sky Harbor
12589,Cloquet Carlton County
12590,San Clemente Island Nalf
12591,Hog River Airport
12592,Quincy Municipal
12593,American Falls Airport
12594,Prospect State
12595,Hernando County
12596,Laurel Municipal
12598,Arlington Municipal
12599,William H. Morse State
12600,North Little Rock Municipal
12601,Middleton Field
12602,Virgil O Parrett Field
12603,Idaho County
12604,Taszar Airport
12605,Russellville-Logan County
12606,Kasama Airport
12607,Kariba International
12608,Kamishly
12609,Kaduna Airport
12610,Kake Seaplane Base
12611,Kangung
12613,Kaieteur Airport
12614,Kajaani Airport
12615,Kaltag Airport
12616,Kano Mallam Aminu Kano
12617,Kuusamo Airport
12618,Kamarang Airport
12619,Kaitaia Airport
12620,Kawthaung Airport
12621,Birch Creek Airport
12622,Bell Island Hot Springs Seaplane Base
12623,Kabalega Falls Airport
12624,Klag Bay Airport
12625,Kabul International
12626,Kabalo Airport
12627,Boryspil International
12628,Sultan Ismail Petra
12629,Bo Airport
12630,Krabi Airport
12631,Chignik Bay
12632,Kuche
12633,Coffman Cove Seaplane Base
12634,Collinsville Airport
12635,Chignik Bay Airport
12636,Kuching International
12637,Fairfax Municipal
12638,Chignik Lagoon Airport
12639,Chernofski Harbor
12641,Chignik Lake
12642,Colorado Creek Airport
12644,Kochi Airport
12645,Kandahar Airport
12646,N Djole Airport
12647,Kodiak Municipal
12648,Kamphang Saen Airport
12649,Nanwalek Airport
12650,Kaedi Airport
12651,Keflavik International
12652,Kenmore Air Harbor
12653,Ekwok Airport
12654,Kiel/Holtenau
12655,Kemi Tornio
12656,Kenema Airport
12657,Odienne IV Coast
12658,Nepalgunj
12659,Kerman Airport
12661,Ocean Reef Club
12662,Kiffa Airport
12663,False Pass Airport
12664,Kananga Airport
12665,Kingscote Airport
12666,Khrabrovo
12667,Karaganda Airport
12668,Kedougou Airport
12669,Kalgoorlie Airport
12670,Karonga Airport
12671,Koliganek Airport
12672,Kigali Airport
12674,Kos Airport
12675,Keningau Airport
12676,Grayling Airport
12677,Glacier Creek Airport
12679,Kherson Airport
12680,Kaohsiung International
12681,Jinnah International
12682,Khark Island
12683,Kanti
12684,Changbei International
12685,Novy
12686,Ivanof Bay Seaplane Base
12687,Everod
12688,Kieta Airport
12689,Kish Island Airport
12690,Niigata Airport
12691,Kirkuk AB
12692,B J Vorster
12693,Norman Manley International
12694,Kerry
12695,Kisumu Airport
12696,Kithira Airport
12697,Kishinev Airport
12698,Kitwe/Nkana
12699,Kansai International
12700,Kilwa Masoko
12701,Yemelyanovo
12702,Wevelgem
12703,Ching Chuan Kang AB
12704,Koyuk Alfred Adams
12705,Kitoi Bay Airport
12706,Khon Kaen Airport
12707,Keri Keri
12708,Kongiganak Airport
12709,Akiachak Airport
12710,Kitakyushu Airport
12711,Kalakaket Creek AFS
12712,Karluk Lake Seaplane Base
12713,Hoybuktmoen
12714,Kaikohe Airport
12716,Ekuk Airport
12717,Kikwit Airport
12718,Kalabo Airport
12719,Kalskag Airport
12720,Levelock Airport
12721,Larsen Bay Airport
12722,Kalibo International
12723,Kelp Bay Airport
12724,Kalmar Airport
12725,Kelso-Longview
12726,Klagenfurt Airport
12727,Karlovy Vary Airport
12728,Klawock Airport
12729,Kalamata Airport
12730,Kerema Airport
12731,King Khalid Military City Airport
12732,Kamina Airport
12733,Kunming Airport
12734,Miyazaki Airport
12735,Kuroishibaru
12736,Kamina Base
12737,Manokatak Seaplane Base
12738,Keetmanshoop Airport
12739,Komatsu Airport
12740,Kumasi Airport
12741,Kisimayu Airport
12742,Khamis Mushait Airport
12743,Moser Bay Airport
12744,Kaoma Airport
12745,Kanab Municipal
12746,Kindu Airport
12748,Kokhanok Airport
12749,Kankan Airport
12751,Capanda Airport
12752,King Island Airport
12753,Kennett Memorial
12754,Kanpur/Chakeri
12755,New Stuyahok Airport
12756,Kununurra Airport
12757,Kenieba Airport
12758,Keahole
12760,Penfui
12761,Koolatah Airport
12762,Kirkwall Airport
12763,Kagoshima Airport
12764,Kruununkyla
12765,Kontum Airport
12766,Nakhon Phanom Airport
12767,Kokoro Airport
12768,Kompongsom Airport
12769,Kotlik Airport
12770,Ganzhou Airport
12771,Olga Bay Seaplane Base
12772,Ouzinkie Airport
12773,Point Baker Airport
12774,Port Clarence CGS
12775,Pauloff Harbor Airport
12776,Kapit Airport
12777,Parks Seaplane Base
12778,Napamute Airport
12779,Kipnuk Airport
12780,Pohang Airport
12781,Kalpower
12782,Port Williams Airport
12783,Kempsey Airport
12784,Perryville Airport
12785,Port Bailey Airport
12786,Akutan Airport
12787,Karumba Airport
12788,Kramfors Solleftea
12789,John Paul II - Balice
12790,Kasitsna
12791,Kiruna Airport
12792,Karup Airport
12793,Pashkovskiy
12794,Kjevik
12795,Khartoum Airport
12796,Coffey County
12798,Kosrae Airport
12799,Barca
12800,Karlstad Airport
12801,Kasese Airport
12802,Kassel Calden
12803,Shahid Ashrafi Esfahani
12804,Kissidougou Airport
12805,Karshi South
12806,Kassala Airport
12807,St. Mary's Airport
12809,Kastoria Airport
12810,Kosipe Airport
12811,Karshi Khanabad
12812,Federal No.1
12813,Kvernberget
12814,Karratha Airport
12815,Thorne Bay Seaplane Base
12817,Kitale Airport
12818,Tribhuvan International
12819,Ketchikan International
12820,Tinson Pen
12821,Katherine Airport
12822,Brevig Mission Airport
12823,Kittila Airport
12824,Pyrzowice
12826,Kuantan Airport
12827,Kudat Airport
12828,Kurumoch
12829,Kushiro Airport
12830,Kawau Island Airport
12831,Kasigluk Airport
12832,Kuala Lumpur International
12833,Yakushima Airport
12834,Kaunas International
12835,Kuopio Airport
12836,Kunsan AB
12837,Kugururok River Airport
12838,Kamusi Airport
12840,Kavala Airport
12841,King Cove Airport
12843,Kavieng Airport
12844,Kivalina Airport
12845,Bucholz AAF
12846,Longdongbao
12847,Waterfall Seaplane Base
12849,Kuwait International
12850,Gwangju Airport
12851,Kwigillingok Airport
12852,Guilin Airport
12853,Quinhagak Airport
12854,West Point Village
12855,Kwethluk Airport
12856,Kolwezi Airport
12857,Kasaan Seaplane Base
12858,Komsomolsk South
12859,Stuart Powell Field
12860,Sturgis Municipal
12861,Mount Sterling - Montgomery County
12862,Henderson City - County
12863,Madisonville Municipal
12864,Konya Airport
12865,Yankee Creek 2
12866,Karluk Airport
12867,Kayes Airport
12868,Koyukuk Airport
12869,Zachar Bay Airport
12870,Kizhuyak Airport
12871,Kozani Airport
12872,Kazan Airport
12873,Lamar Municipal
12874,Lab Lab Airport
12875,Pulau Layang-Layang Airport
12876,Luanda 4 de Fevereiro
12877,Lae Nadzab
12878,Purdue University
12879,Lannion/Servel
12880,Lages Airport
12881,Aklavik Airport
12882,Lakeland Municipal
12883,Los Alamos Airport
12884,Capital City
12885,Laoag International
12886,General Manuel Marquez de Leon International
12887,El Beida
12888,General Brees Field
12889,McCarran International
12890,Lamu Manda
12891,Lawton-Fort Sill Regional
12892,Los Angeles International
12893,Ladysmith Airport
12894,Bom Jesus Da Lapa Airport
12895,Leeds Bradford International
12896,Lubbock Regional
12897,Lubeck Blankensee
12898,Latrobe Airport
12899,North Platte Regional Airport Lee Bird Field
12900,Le Bourget
12901,Le Sequestre
12902,Liberal Municipal
12903,Long Banga Airfield
12904,Lambarene Airport
12905,Labasa Airport
12906,Lumberton Municipal
12907,Labuan Airport
12908,Libreville Leon M'Ba
12909,Lubang Airport
12910,Saint Nazaire/Montoir
12911,Larnaca Airport
12912,Lecce/Galatina
12913,Goloson International
12914,A Coruna Airport
12915,Lake Charles Regional
12916,Laconia Municipal
12917,Lockbourne AFB
12918,La Cumbre Airport
12919,Las Canas Airport
12920,City
12921,Londrina Airport
12922,Tarbes-Lourdes-Pyrenees
12923,Lord Howe Island Airport
12924,Lindi Airport
12925,Linden Airport
12926,Lidkoping Airport
12927,Ludington Airport
12928,Lahad Datu Airport
12929,Landivisiau Airport
12930,Londonderry/Eglinton
12931,Learmonth Airport
12932,Lebanon Municipal
12933,Pulkovo
12934,Leesburg Municipal
12935,Aleg Airport
12936,Octeville
12937,Almeria Airport
12938,Leipzig Halle
12939,Labe Airport
12941,Leconi Airport
12942,Alfredo Vasquez Cobo
12943,Bureta Airport
12944,Auburn Lewiston Municipal
12945,Blue Grass
12947,Langley AFB
12948,Angelina County
12949,Kelafo Airport
12950,La Fria New
12951,Lafayette Regional
12952,Lome Airport
12953,LaGuardia
12954,Long Beach Daugherty Field
12955,Callaway
12956,La Grande/Union County
12957,Liege Bierset
12958,Leigh Creek Airport
12959,Deadman's Cay Airport
12960,Langkawi International
12961,Longmont Municipal
12962,Legazpi Airport
12963,Lago Agrio Airport
12964,Malargue Airport
12965,Logan Cache
12966,Gatwick
12967,Lahr Airport
12968,Lost Harbor Airport
12969,Lahore International
12970,Lightning Ridge Airport
12971,Fairfield County
12972,Heathrow
12973,Lake Havasu City Airport
12974,William T. Piper Memorial
12975,Zhongchuan
12976,La Junta Municipal
12977,Liangping Airport
12978,Limbunya Airport
12979,Limon Municipal
12980,Libenge Airport
12981,Bellegarde
12982,Lihue Airport
12983,Long Island Airport
12984,Likiep Island Airport
12985,Lille/Lesquin
12986,Jorge Chavez International
12987,Linate
12988,Puerto Limon
12989,Lisala Airport
12990,Daniel Oduber International
12991,Lisboa
12992,Adams Field
12993,Livengood Airport
12994,Loikaw Airport
12995,Wright AAF
12996,Loring AFB
12997,Lodja Airport
12998,Lijiang South
12999,Brazoria County
13000,Ljubljana International
13001,Floyd W Jones Lebanon
13002,Lake Union Terminal
13003,Kulik Lake Airport
13004,Banak
13005,Nekempte Airport
13006,Leknes Airport
13007,Lucknow Airport
13008,Lake Placid Airport
13009,Lake County
13010,RAF Lakenheath
13011,Kallax
13012,Lalibella Airport
13013,Kamuzu International
13015,South Jersey Regional
13016,Lake Minchumina Airport
13017,Lumi Airport
13018,Valle del Fuerte International
13019,Limbang Airport
13020,RAF Lossiemouth
13021,Lampedusa Airport
13022,Marsa Brega Airport
13023,Louisville Winston County
13024,Kingsley Field
13026,Hunt Field
13027,Lonorore Airport
13028,Lonely Air Station
13029,Lincoln Airport
13030,Kings Land O' Lakes
13031,Lonesome Pine
13032,Lancaster Airport
13033,Lanett Municipal
13034,Lanai Airport
13035,Horsching Linz
13036,Lorraine Airport
13037,Camilo Ponce Enriquez
13038,Laredo Municipal
13039,Derby Field
13040,Francisco P.V.Yr
13041,London Metropolitan Area
13042,Lobatse Airport
13043,Murtala Muhammed
13044,Bowman Field
13045,Monclova International
13046,Roscoe E. Magee Memorial
13047,Gran Canaria
13048,El Alto International
13049,Lompoc Airport
13050,Saab
13051,Liverpool Airport
13052,La Porte Municipal
13053,Lappeenranta Airport
13054,Luang Phabang International
13055,Lopez Island Airport
13056,Lampang Airport
13057,Little Port Walter Airport
13058,Pickens County
13059,Larisa
13060,RAF Laarbruch
13061,Laredo AFB
13062,Longreach Airport
13063,Little Rock AFB
13064,Loring Airport
13065,La Rochelle/Laleu
13066,Lorica Airport
13067,Niamtougou International
13068,La Romana Airport
13069,Larson AFB
13070,Sharpe AFF
13071,Lann Bihoue
13072,Las Cruces Municipal
13073,Losuia Airport
13074,La Florida
13075,Blue Grass Station AHP
13076,La Crosse Municipal
13077,Lawson AAF
13078,Sumburgh
13079,Los Chiles Airport
13080,Los Banos Municipal
13081,Josefa Camejo
13082,Maria Dolores
13083,Lost River 1
13084,Terre de Haut
13085,Launceston Airport
13086,Long Sukang Airport
13087,Nellis AFB
13088,Lhok Sukon Airport
13089,Letaba
13090,Latrobe Valley
13091,Ghadames Airport
13092,Altai Airport
13093,Lethem Airport
13094,Luton
13095,Loreto International
13096,Le Touquet/Paris Plage
13097,Altus AFB
13098,Lotusvale Airport
13099,Lukla Airport
13100,Luderitz Airport
13101,Lucenec Airport
13102,Luke AFB
13103,Lugano Airport
13104,Lusikisiki Airport
13105,Lunken Field
13106,Hesler-Noble Field
13108,Lusaka International
13109,Kalaupapa Airport
13110,San Luis Airport
13111,Cape Lisburne AFS
13112,Laura Station Airport
13113,Luxembourg Airport
13114,Livramento Airport
13115,Lime Village Airport
13116,Livingstone Airport
13117,Livermore Municipal
13118,Livingston Airport
13119,Laverton Airport
13120,Las Vegas Municipal
13121,Greenbrier Valley
13122,Lawrence Municipal
13123,Lawrenceburg-Lawrence County
13124,Harriet Field
13125,Lawrence Municipal
13126,Snilow
13127,Lewiston Nez Perce County
13128,Lewistown Municipal
13129,Lawrenceville-Vincennes International
13130,Lawas Airport
13131,Gonggar
13132,Jim Kelly Field
13133,Luxor International
13134,Lemnos Airport
13135,Lake County
13136,Edward Bodden
13137,Lycksele Airport
13138,RAF Lyneham
13139,Lynchburg Regional/Preston Glenn Field
13140,Bron
13141,Lyallpur Airport
13142,Svalbard
13143,Satolas
13144,Ely Municipal
13145,London Ashford
13146,Lazaro Cardenas Airport
13147,Liuzhou South
13149,Luzhou Airport
13150,Lizard Island Airport
13151,Gwinnett County - Briscoe Field
13152,Katama Airpark
13153,Madras International
13154,Maraba Airport
13155,Macon Downtown
13156,Barajas
13157,Madera Municipal
13158,Midland Regional Air Trml
13159,Madang Airport
13160,Menorca
13161,Mangochi Airport
13162,Marshall Islands International
13163,Malakal Airport
13164,Matamoros International
13165,Manchester Airport
13166,Eduardo Gomes International
13167,Mamai Airport
13169,La Chinita International
13170,Momote
13171,Matadi Tshimpi
13172,Maupiti Fr. Polynesia
13173,Malden Municipal
13174,Matam Ouro Sogui
13175,Clarence A Bain
13176,Mayaguez Airport
13177,Mombasa Moi International
13178,Maryborough Airport
13179,Mbeya Airport
13180,Sangster International
13181,Matupa Airport
13182,Manistee County-Blacker
13183,Mamburao Airport
13184,Tri City
13185,Masbate Airport
13186,Mbambanakira Airport
13187,Maribor Airport
13188,Omar N Bradley
13189,Maues Airport
13190,Macenta Airport
13191,McComb/Pike County/John E. Lewis Field
13192,McClellan AFB
13193,Mackinac Island Airport
13194,Merced Macready Regional
13195,Macdill AFB
13196,McGrath Airport
13197,General Manuel Serrano
13198,Kansas City International
13199,Maicao Airport
13200,McCook Municipal
13201,Denali
13202,Monaco Heloport
13203,Middle Georgia Regional
13204,Orlando International
13205,Macapa Airport
13206,Melchor de Mencos Airport
13207,Monte Caseros Airport
13208,Seeb International
13209,Gueret/Lepaud
13210,McArthur River Airport
13211,Mason City Municipal
13212,Sunshine Coast
13213,Zumbi Dos Palmares
13214,Martindale AHP
13215,Melinda Airport
13216,Sam Ratulangi
13217,Midland Airpark
13218,Jose Maria Cordova
13219,Taylor County
13220,Mudanjiang Airport
13221,Southern Illinois
13222,Makurdi Airport
13223,City County
13224,Mbandaka Airport
13225,Mandalay Airport
13226,Middleton Island Airport
13227,Astor Piazzolla
13228,Medfra Airport
13229,Middle Caicos Airport
13230,Harrisburg International
13231,Mendi Airport
13232,Chicago Midway International
13233,Mercedes Aeroclub
13234,Midway NAF
13235,El Plumerillo
13236,Steven A. Bean Municipal
13237,Macae Airport
13238,Melbourne/Essendon
13239,Eloy Alfaro International
13240,Medina Airport
13241,Key Field
13242,Port Meadville
13243,Melbourne International
13244,Memphis International
13245,Brenoux
13246,Dare County Regional
13247,Mersing Malay.
13248,Seunagan
13249,Castle
13250,Polonia
13251,Minden-Tahoe
13252,Licenciado Benito Juarez International
13253,Meghauli Airport
13254,Mafia
13255,Mansfield Lahm Municipal
13256,McAllen Miller International
13257,Moanda Airport
13258,Muzaffarabad Airport
13259,Mesquite Airport
13260,Marshfield Municipal
13261,Macau International
13262,Milford Sound Airport
13263,Maradi Airport
13264,Medford Jackson County
13265,Miraflores Airport
13266,Mangham Field
13267,Mfuwe Airport
13268,Accomack County
13269,Augusto Cesar Sandino International
13270,Mount Gambier Airport
13271,Michigan City Municipal
13272,Magdalena Airport
13273,Dobbins AFB
13274,Regional de Maringa Silvio Name Junior
13275,Orange County
13276,Monchengladbach
13277,Dannelly Field
13278,Baracoa
13279,Mogadishu International
13280,Moultrie Thomasville
13281,Mangaia Cook Island
13282,Morgantown Municipal-Walter L. Bill Hart Field
13283,Montgomery County
13284,Mahdia Airport
13286,Mashhad International
13287,Mitchell Municipal
13288,Mannheim Neuostheim
13289,Marsh Harbour Airport
13290,Manhattan Regional
13291,Marshall Memorial Municipal
13292,Minchumina Airport
13293,Mount House Airport
13294,Mariehamn Airport
13295,Mather AFB
13296,Grenier Field/Manchester Municipal
13297,Mojave Airport
13299,Mildenhall Airport
13300,Greenville Municipal
13301,Tulip City
13302,Livingston County Spencer J. Hardy
13303,Miami International
13304,Minot AFB
13305,Crystal
13306,Licenciado Manuel Crescencio Rejon International
13307,Delaware Co/Johnson Field
13308,Marilia Airport
13309,Mili Airport
13310,Mikkeli Airport
13311,Milan Metropolitan Area
13312,Merimbula Airport
13313,Minnipa Airport
13314,Miami Municipal
13315,Har Arikha
13316,Millard
13317,Monastir Airport
13318,Misima
13319,Shafter - Minter Field
13320,Maiduguri Airport
13321,Millville Municipal
13322,Marshalltown Municipal
13323,Miriti Pirana
13324,Mainoru Airport
13325,Manja Airport
13326,Mejit
13327,Man Airport
13328,Moenjodaro Airport
13329,Kjaerstad
13330,Mayajigua Airport
13331,Mitiga Airport
13332,Mouila Airport
13333,Mbuji Mayi
13334,Majunga/Amborovy
13335,Jackson Airport
13336,Mitilini
13337,Murcia San Javier
13338,Robert J. Miller Air Park
13339,Mirny Airport
13340,Marianske Lazne Airport
13341,Kansas City Downtown
13342,General Mitchell Field
13344,Muskegon County
13345,Obo Mboki Airport
13346,Makoua Airport
13347,Molokai
13348,McKellar Field
13349,Mukah Airport
13350,Davis Field
13351,Makemo Airport
13352,Meekatharra Airport
13353,Mekane Selam Airport
13354,Mankato Regional
13355,Makokou Airport
13356,Rendani
13357,Mackay Airport
13358,Malacca Airport
13359,Luqa International
13360,Melbourne Regional
13361,McAlester Regional
13362,Malad City Airport
13363,Male International
13364,Milford Municipal/Ben and Judy Briscoe Field
13365,Abdul Rachman Saleh
13366,EuroAirport
13367,Quad City International
13368,Malta Airport
13369,Marshall Don Hunter Sr.
13370,General Francisco J. Mujica International
13371,Melilla Airport
13372,Milos Airport
13373,Malabang Airport
13374,Malalaua Airport
13375,Frank Wiley Field
13376,Millinocket Municipal
13377,Monroe Regional
13378,Merluna Airport
13379,Spriggs Payne
13380,Erhac
13381,Manley Hot Springs Airport
13382,Melo Airport
13383,Malmo Metropolitan Area
13384,Memanbetsu Airport
13385,Ciudad Mante Airport
13386,Minami Daito Airport
13387,Teesside
13388,Mammoth Lakes Airport
13389,McMinn County
13390,Matsumoto Airport
13391,Murmansk Airport
13392,Marshall Muni/Ryan Field
13393,Middlemount Airport
13394,Minute Man Air Field
13395,Mompos Airport
13396,Mbala Airport
13397,McEntire Jngb
13398,Morristown Municipal
13399,Malmo-Sturup
13400,Miyako
13401,Fosston Municipal
13402,Moose Lake Carlton County
13403,Ortonville Municipal-Martinson Field
13404,Muanda
13405,Nacala Airport
13406,Gerald's
13407,Maiana Airport
13408,Manila Ninoy Aquino International
13409,Menominee County
13410,Marion Municipal
13411,Manono Airport
13413,Mongu Airport
13414,Mansa Airport
13415,Minto Airport
13416,Moulmein Airport
13417,Manicore Airport
13418,Manassas Regional/Harry P. Davis Field
13419,Midwest National Air Center
13420,Washington Regional
13421,Orestes Acosta
13422,Mobile Regional
13423,Montes Claros Airport
13424,Modesto City-County-Harry Sham Field
13425,Mong Hsat Airport
13426,Aro
13427,Moudjeria Ledfotar
13428,Mount Cook Airport
13429,Mount Pleasant Municipal
13430,Morondava Airport
13431,Moore-Murrell
13432,Moses Point Airport
13433,Minot International
13434,Mountain Village Airport
13435,Moscow Metropolitan Area
13437,Monterrey Airport
13438,Temae
13439,Watson Island International
13440,Montpelier Airport
13441,Petit Jean Park
13442,Mokpo Airport
13443,Mediterranee
13444,Lourenco Marques
13445,Mount Pleasant Airport
13446,Pocono Mountains Municipal
13447,McPherson Airport
13448,Mount Pleasant Municipal
13449,Maliana Airport
13450,Edward F Knapp State
13451,Miyanmin Airport
13452,Macomb Municipal
13453,Mount Comfort
13454,Mildura Airport
13455,Rossvoll
13456,Kruger Mpumalanga International
13457,Moundou Airport
13458,Mustique Airport
13459,Marquette County
13460,Alula Aba Nega
13461,Smyrna Airport
13462,Misurata Airport
13463,Martinsburg Municipal
13464,Maury County
13465,Alberto Carnevalli
13466,Beaufort/Morehead
13467,Merrill Field
13469,Marco Island Airport
13470,Morganton Lenoir
13471,Grand Case A/D
13472,Provence
13473,Plaisance
13474,Mineralnyye Vody Airport
13475,Del Caribe International
13476,Monterey Peninsula
13477,Moree Airport
13478,Grenada Municipal
13479,Muskrat Dam Airport
13480,Falcon Field
13481,Manston Airport
13482,Masirah Airport
13483,Misawa AB
13484,Northwest Alabama Regional
13485,Truax Field
13486,Missoula International
13487,Minneapolis-St Paul International
13488,Minsk 2
13490,Richards Field
13491,Maastricht Aachen
13492,Moshoeshoe I International
13493,Sullivan County International
13494,Massawa Airport
13495,Louis Armstrong New Orleans International
13496,Yuri Gagarin
13497,Colstrip Airport
13498,Selfridge Angb
13499,Mount Sanford Station
13500,Monte Alegre Airport
13501,The Florida Keys Marathon
13502,Montrose Regional
13503,Maitland Airport
13504,Metlakatala
13505,Martin State
13506,Coles County Memorial
13507,Sky Portal
13508,Los Garzones
13509,Matsapha
13510,Minatitlan Airport
13511,Mota Lava Airport
13512,Manitowoc County
13513,Metro Field
13514,General Mariano Escobedo
13515,Israel Bar Yehuda
13516,Munda Airport
13517,Maun Airport
13518,Munich-Riem
13520,Waimea-Kohala
13521,Mulege Airport
13522,Mersa Matruh Airport
13523,Spence
13524,Maturin Airport
13525,Mountain Home AFB
13526,Marudi Airport
13527,Muscatine Municipal
13528,Multan International
13530,Musoma Airport
13531,Mvengue Airport
13532,Carrasco International
13533,Dixsept Rosado
13534,Marlboro
13535,Morrisville Stowe State
13536,Kayenta Airport
13537,Mount Vernon Airport
13539,Maroua Ville
13540,Skagit Regional (Bayview)
13541,Martha's Vineyard Airport
13543,Williamson County Regional
13544,Lawrence J Timmerman
13545,Mianwali Airport
13546,Grant County International
13547,Mineral Wells Airport
13548,Windom Municipal
13549,Hook Field Municipal
13550,Magway
13551,Mwanza Airport
13552,Andi Jemma
13553,Monticello Airport
13554,Laurinburg-Maxton
13555,Maxwell AFB
13556,Marlboro Airport
13557,Moro Airport
13558,Minna Airport
13559,General Rodolfo Sanchez Taboada International
13560,Malpensa
13561,Maota Airport
13562,Maintirano Airport
13563,Mora Airport
13564,McCarthy Airport
13565,Moruya Airport
13566,Mayumba Airport
13567,Maracay Airport
13568,Malindi Airport
13569,Miyake Jima Airport
13570,Montgomery Field
13571,Mayaguana Aux Af
13572,Cliff Dwellers Lodge
13573,Matsuyama Airport
13574,May Creek Airport
13575,McCall Municipal
13576,Mary Airport
13577,Myrtle Beach International
13578,Myitkyina West
13579,Mekoryuk Airport
13580,Yuba County
13581,Mtwara Airport
13582,Lutong
13584,Mocimboa Da Praia Airport
13585,Ma Kung AB
13586,Mopti Airport
13587,Pinal Airpark
13588,Marakei Airport
13589,La Nubia
13590,Metz-Nancy Metz-Frescaty
13591,Minj Airport
13592,Sierra Maestra
13593,Mazar I Sharif
13594,General Rafael Buelna International
13595,Marion Municipal
13596,Pottstown Municipal
